x,y,z,p
46,14,96,nan
46,14,97,nan
46,14,98,nan
46,14,99,nan
46,15,0,nan
46,15,1,nan
46,15,2,nan
46,15,3,nan
46,15,4,nan
46,15,5,nan
46,15,6,nan
46,15,7,nan
46,15,8,nan
46,15,9,nan
46,15,10,nan
46,15,11,nan
46,15,12,nan
46,15,13,nan
46,15,14,nan
46,15,15,nan
46,15,16,nan
46,15,17,nan
46,15,18,nan
46,15,19,nan
46,15,20,nan
46,15,21,nan
46,15,22,nan
46,15,23,nan
46,15,24,nan
46,15,25,nan
46,15,26,nan
46,15,27,nan
46,15,28,nan
46,15,29,nan
46,15,30,nan
46,15,31,nan
46,15,32,nan
46,15,33,nan
46,15,34,nan
46,15,35,nan
46,15,36,nan
46,15,37,nan
46,15,38,nan
46,15,39,nan
46,15,40,nan
46,15,41,nan
46,15,42,nan
46,15,43,nan
46,15,44,nan
46,15,45,nan
46,15,46,nan
46,15,47,nan
46,15,48,nan
46,15,49,nan
46,15,50,nan
46,15,51,nan
46,15,52,nan
46,15,53,nan
46,15,54,nan
46,15,55,nan
46,15,56,nan
46,15,57,nan
46,15,58,nan
46,15,59,nan
46,15,60,nan
46,15,61,nan
46,15,62,nan
46,15,63,nan
46,15,64,nan
46,15,65,nan
46,15,66,nan
46,15,67,nan
46,15,68,nan
46,15,69,nan
46,15,70,nan
46,15,71,nan
46,15,72,nan
46,15,73,nan
46,15,74,nan
46,15,75,nan
46,15,76,nan
46,15,77,nan
46,15,78,nan
46,15,79,nan
46,15,80,nan
46,15,81,nan
46,15,82,nan
46,15,83,nan
46,15,84,nan
46,15,85,nan
46,15,86,nan
46,15,87,nan
46,15,88,nan
46,15,89,nan
46,15,90,nan
46,15,91,nan
46,15,92,nan
46,15,93,nan
46,15,94,nan
46,15,95,nan
46,15,96,nan
46,15,97,nan
46,15,98,nan
46,15,99,nan
46,16,0,nan
46,16,1,nan
46,16,2,nan
46,16,3,nan
46,16,4,nan
46,16,5,nan
46,16,6,nan
46,16,7,nan
46,16,8,nan
46,16,9,nan
46,16,10,nan
46,16,11,nan
46,16,12,nan
46,16,13,nan
46,16,14,nan
46,16,15,nan
46,16,16,nan
46,16,17,nan
46,16,18,nan
46,16,19,nan
46,16,20,nan
46,16,21,nan
46,16,22,nan
46,16,23,nan
46,16,24,nan
46,16,25,nan
46,16,26,nan
46,16,27,nan
46,16,28,nan
46,16,29,nan
46,16,30,nan
46,16,31,nan
46,16,32,nan
46,16,33,nan
46,16,34,nan
46,16,35,nan
46,16,36,nan
46,16,37,nan
46,16,38,nan
46,16,39,nan
46,16,40,nan
46,16,41,nan
46,16,42,nan
46,16,43,nan
46,16,44,nan
46,16,45,nan
46,16,46,nan
46,16,47,nan
46,16,48,nan
46,16,49,nan
46,16,50,nan
46,16,51,nan
46,16,52,nan
46,16,53,nan
46,16,54,nan
46,16,55,nan
46,16,56,nan
46,16,57,nan
46,16,58,nan
46,16,59,nan
46,16,60,nan
46,16,61,nan
46,16,62,nan
46,16,63,nan
46,16,64,nan
46,16,65,nan
46,16,66,nan
46,16,67,nan
46,16,68,nan
46,16,69,nan
46,16,70,nan
46,16,71,nan
46,16,72,nan
46,16,73,nan
46,16,74,nan
46,16,75,nan
46,16,76,nan
46,16,77,nan
46,16,78,nan
46,16,79,nan
46,16,80,nan
46,16,81,nan
46,16,82,nan
46,16,83,nan
46,16,84,nan
46,16,85,nan
46,16,86,nan
46,16,87,nan
46,16,88,nan
46,16,89,nan
46,16,90,nan
46,16,91,nan
46,16,92,nan
46,16,93,nan
46,16,94,nan
46,16,95,nan
46,16,96,nan
46,16,97,nan
46,16,98,nan
46,16,99,nan
46,17,0,nan
46,17,1,nan
46,17,2,nan
46,17,3,nan
46,17,4,nan
46,17,5,nan
46,17,6,nan
46,17,7,nan
46,17,8,nan
46,17,9,nan
46,17,10,nan
46,17,11,nan
46,17,12,nan
46,17,13,nan
46,17,14,nan
46,17,15,nan
46,17,16,nan
46,17,17,nan
46,17,18,nan
46,17,19,nan
46,17,20,nan
46,17,21,nan
46,17,22,nan
46,17,23,nan
46,17,24,nan
46,17,25,nan
46,17,26,nan
46,17,27,nan
46,17,28,nan
46,17,29,nan
46,17,30,nan
46,17,31,nan
46,17,32,nan
46,17,33,nan
46,17,34,nan
46,17,35,nan
46,17,36,nan
46,17,37,nan
46,17,38,nan
46,17,39,nan
46,17,40,nan
46,17,41,nan
46,17,42,nan
46,17,43,nan
46,17,44,nan
46,17,45,nan
46,17,46,nan
46,17,47,nan
46,17,48,nan
46,17,49,nan
46,17,50,nan
46,17,51,nan
46,17,52,nan
46,17,53,nan
46,17,54,nan
46,17,55,nan
46,17,56,nan
46,17,57,nan
46,17,58,nan
46,17,59,nan
46,17,60,nan
46,17,61,nan
46,17,62,nan
46,17,63,nan
46,17,64,nan
46,17,65,nan
46,17,66,nan
46,17,67,nan
46,17,68,nan
46,17,69,nan
46,17,70,nan
46,17,71,nan
46,17,72,nan
46,17,73,nan
46,17,74,nan
46,17,75,nan
46,17,76,nan
46,17,77,nan
46,17,78,nan
46,17,79,nan
46,17,80,nan
46,17,81,nan
46,17,82,nan
46,17,83,nan
46,17,84,nan
46,17,85,nan
46,17,86,nan
46,17,87,nan
46,17,88,nan
46,17,89,nan
46,17,90,nan
46,17,91,nan
46,17,92,nan
46,17,93,nan
46,17,94,nan
46,17,95,nan
46,17,96,nan
46,17,97,nan
46,17,98,nan
46,17,99,nan
46,18,0,nan
46,18,1,nan
46,18,2,nan
46,18,3,nan
46,18,4,nan
46,18,5,nan
46,18,6,nan
46,18,7,nan
46,18,8,nan
46,18,9,nan
46,18,10,nan
46,18,11,nan
46,18,12,nan
46,18,13,nan
46,18,14,nan
46,18,15,nan
46,18,16,nan
46,18,17,nan
46,18,18,nan
46,18,19,nan
46,18,20,nan
46,18,21,nan
46,18,22,nan
46,18,23,nan
46,18,24,nan
46,18,25,nan
46,18,26,nan
46,18,27,nan
46,18,28,nan
46,18,29,nan
46,18,30,nan
46,18,31,nan
46,18,32,nan
46,18,33,nan
46,18,34,nan
46,18,35,nan
46,18,36,nan
46,18,37,nan
46,18,38,nan
46,18,39,nan
46,18,40,nan
46,18,41,nan
46,18,42,nan
46,18,43,nan
46,18,44,nan
46,18,45,nan
46,18,46,nan
46,18,47,nan
46,18,48,nan
46,18,49,nan
46,18,50,nan
46,18,51,nan
46,18,52,nan
46,18,53,nan
46,18,54,nan
46,18,55,nan
46,18,56,nan
46,18,57,nan
46,18,58,nan
46,18,59,nan
46,18,60,nan
46,18,61,nan
46,18,62,nan
46,18,63,nan
46,18,64,nan
46,18,65,nan
46,18,66,nan
46,18,67,nan
46,18,68,nan
46,18,69,nan
46,18,70,nan
46,18,71,nan
46,18,72,nan
46,18,73,nan
46,18,74,nan
46,18,75,nan
46,18,76,nan
46,18,77,nan
46,18,78,nan
46,18,79,nan
46,18,80,nan
46,18,81,nan
46,18,82,nan
46,18,83,nan
46,18,84,nan
46,18,85,nan
46,18,86,nan
46,18,87,nan
46,18,88,nan
46,18,89,nan
46,18,90,nan
46,18,91,nan
46,18,92,nan
46,18,93,nan
46,18,94,nan
46,18,95,nan
46,18,96,nan
46,18,97,nan
46,18,98,nan
46,18,99,nan
46,19,0,nan
46,19,1,nan
46,19,2,nan
46,19,3,nan
46,19,4,nan
46,19,5,nan
46,19,6,nan
46,19,7,nan
46,19,8,nan
46,19,9,nan
46,19,10,nan
46,19,11,nan
46,19,12,nan
46,19,13,nan
46,19,14,nan
46,19,15,nan
46,19,16,nan
46,19,17,nan
46,19,18,nan
46,19,19,nan
46,19,20,nan
46,19,21,nan
46,19,22,nan
46,19,23,nan
46,19,24,nan
46,19,25,nan
46,19,26,nan
46,19,27,nan
46,19,28,nan
46,19,29,nan
46,19,30,nan
46,19,31,nan
46,19,32,nan
46,19,33,nan
46,19,34,nan
46,19,35,nan
46,19,36,nan
46,19,37,nan
46,19,38,nan
46,19,39,nan
46,19,40,nan
46,19,41,nan
46,19,42,nan
46,19,43,nan
46,19,44,nan
46,19,45,nan
46,19,46,nan
46,19,47,nan
46,19,48,nan
46,19,49,nan
46,19,50,nan
46,19,51,nan
46,19,52,nan
46,19,53,nan
46,19,54,nan
46,19,55,nan
46,19,56,nan
46,19,57,nan
46,19,58,nan
46,19,59,nan
46,19,60,nan
46,19,61,nan
46,19,62,nan
46,19,63,nan
46,19,64,nan
46,19,65,nan
46,19,66,nan
46,19,67,nan
46,19,68,nan
46,19,69,nan
46,19,70,nan
46,19,71,nan
46,19,72,nan
46,19,73,nan
46,19,74,nan
46,19,75,nan
46,19,76,nan
46,19,77,nan
46,19,78,nan
46,19,79,nan
46,19,80,nan
46,19,81,nan
46,19,82,nan
46,19,83,nan
46,19,84,nan
46,19,85,nan
46,19,86,nan
46,19,87,nan
46,19,88,nan
46,19,89,nan
46,19,90,nan
46,19,91,nan
46,19,92,nan
46,19,93,nan
46,19,94,nan
46,19,95,nan
46,19,96,nan
46,19,97,nan
46,19,98,nan
46,19,99,nan
46,20,0,nan
46,20,1,nan
46,20,2,nan
46,20,3,nan
46,20,4,nan
46,20,5,nan
46,20,6,nan
46,20,7,nan
46,20,8,nan
46,20,9,nan
46,20,10,nan
46,20,11,nan
46,20,12,nan
46,20,13,nan
46,20,14,nan
46,20,15,nan
46,20,16,nan
46,20,17,nan
46,20,18,nan
46,20,19,nan
46,20,20,nan
46,20,21,nan
46,20,22,nan
46,20,23,nan
46,20,24,nan
46,20,25,nan
46,20,26,nan
46,20,27,nan
46,20,28,nan
46,20,29,nan
46,20,30,nan
46,20,31,nan
46,20,32,nan
46,20,33,nan
46,20,34,nan
46,20,35,nan
46,20,36,nan
46,20,37,nan
46,20,38,nan
46,20,39,nan
46,20,40,nan
46,20,41,nan
46,20,42,nan
46,20,43,nan
46,20,44,nan
46,20,45,nan
46,20,46,nan
46,20,47,nan
46,20,48,nan
46,20,49,nan
46,20,50,nan
46,20,51,nan
46,20,52,nan
46,20,53,nan
46,20,54,nan
46,20,55,nan
46,20,56,nan
46,20,57,nan
46,20,58,nan
46,20,59,nan
46,20,60,nan
46,20,61,nan
46,20,62,nan
46,20,63,nan
46,20,64,nan
46,20,65,nan
46,20,66,nan
46,20,67,nan
46,20,68,nan
46,20,69,nan
46,20,70,nan
46,20,71,nan
46,20,72,nan
46,20,73,nan
46,20,74,nan
46,20,75,nan
46,20,76,nan
46,20,77,nan
46,20,78,nan
46,20,79,nan
46,20,80,nan
46,20,81,nan
46,20,82,nan
46,20,83,nan
46,20,84,nan
46,20,85,nan
46,20,86,nan
46,20,87,nan
46,20,88,nan
46,20,89,nan
46,20,90,nan
46,20,91,nan
46,20,92,nan
46,20,93,nan
46,20,94,nan
46,20,95,nan
46,20,96,nan
46,20,97,nan
46,20,98,nan
46,20,99,nan
46,21,0,nan
46,21,1,nan
46,21,2,nan
46,21,3,nan
46,21,4,nan
46,21,5,nan
46,21,6,nan
46,21,7,nan
46,21,8,nan
46,21,9,nan
46,21,10,nan
46,21,11,nan
46,21,12,nan
46,21,13,nan
46,21,14,nan
46,21,15,nan
46,21,16,nan
46,21,17,nan
46,21,18,nan
46,21,19,nan
46,21,20,nan
46,21,21,nan
46,21,22,nan
46,21,23,nan
46,21,24,nan
46,21,25,nan
46,21,26,nan
46,21,27,nan
46,21,28,nan
46,21,29,nan
46,21,30,nan
46,21,31,nan
46,21,32,nan
46,21,33,nan
46,21,34,nan
46,21,35,nan
46,21,36,nan
46,21,37,nan
46,21,38,nan
46,21,39,nan
46,21,40,nan
46,21,41,nan
46,21,42,nan
46,21,43,nan
46,21,44,nan
46,21,45,nan
46,21,46,nan
46,21,47,nan
46,21,48,nan
46,21,49,nan
46,21,50,nan
46,21,51,nan
46,21,52,nan
46,21,53,nan
46,21,54,nan
46,21,55,nan
46,21,56,nan
46,21,57,nan
46,21,58,nan
46,21,59,nan
46,21,60,nan
46,21,61,nan
46,21,62,nan
46,21,63,nan
46,21,64,nan
46,21,65,nan
46,21,66,nan
46,21,67,nan
46,21,68,nan
46,21,69,nan
46,21,70,nan
46,21,71,nan
46,21,72,nan
46,21,73,nan
46,21,74,nan
46,21,75,nan
46,21,76,nan
46,21,77,nan
46,21,78,nan
46,21,79,nan
46,21,80,nan
46,21,81,nan
46,21,82,nan
46,21,83,nan
46,21,84,nan
46,21,85,nan
46,21,86,nan
46,21,87,nan
46,21,88,nan
46,21,89,nan
46,21,90,nan
46,21,91,nan
46,21,92,nan
46,21,93,nan
46,21,94,nan
46,21,95,nan
46,21,96,nan
46,21,97,nan
46,21,98,nan
46,21,99,nan
46,22,0,nan
46,22,1,nan
46,22,2,nan
46,22,3,nan
46,22,4,nan
46,22,5,nan
46,22,6,nan
46,22,7,nan
46,22,8,nan
46,22,9,nan
46,22,10,nan
46,22,11,nan
46,22,12,nan
46,22,13,nan
46,22,14,nan
46,22,15,nan
46,22,16,nan
46,22,17,nan
46,22,18,nan
46,22,19,nan
46,22,20,nan
46,22,21,nan
46,22,22,nan
46,22,23,nan
46,22,24,nan
46,22,25,nan
46,22,26,nan
46,22,27,nan
46,22,28,nan
46,22,29,nan
46,22,30,nan
46,22,31,nan
46,22,32,nan
46,22,33,nan
46,22,34,nan
46,22,35,nan
46,22,36,nan
46,22,37,nan
46,22,38,nan
46,22,39,nan
46,22,40,nan
46,22,41,nan
46,22,42,nan
46,22,43,nan
46,22,44,nan
46,22,45,nan
46,22,46,nan
46,22,47,nan
46,22,48,nan
46,22,49,nan
46,22,50,nan
46,22,51,nan
46,22,52,nan
46,22,53,nan
46,22,54,nan
46,22,55,nan
46,22,56,nan
46,22,57,nan
46,22,58,nan
46,22,59,nan
46,22,60,nan
46,22,61,nan
46,22,62,nan
46,22,63,nan
46,22,64,nan
46,22,65,nan
46,22,66,nan
46,22,67,nan
46,22,68,nan
46,22,69,nan
46,22,70,nan
46,22,71,nan
46,22,72,nan
46,22,73,nan
46,22,74,nan
46,22,75,nan
46,22,76,nan
46,22,77,nan
46,22,78,nan
46,22,79,nan
46,22,80,nan
46,22,81,nan
46,22,82,nan
46,22,83,nan
46,22,84,nan
46,22,85,nan
46,22,86,nan
46,22,87,nan
46,22,88,nan
46,22,89,nan
46,22,90,nan
46,22,91,nan
46,22,92,nan
46,22,93,nan
46,22,94,nan
46,22,95,nan
46,22,96,nan
46,22,97,nan
46,22,98,nan
46,22,99,nan
46,23,0,nan
46,23,1,nan
46,23,2,nan
46,23,3,nan
46,23,4,nan
46,23,5,nan
46,23,6,nan
46,23,7,nan
46,23,8,nan
46,23,9,nan
46,23,10,nan
46,23,11,nan
46,23,12,nan
46,23,13,nan
46,23,14,nan
46,23,15,nan
46,23,16,nan
46,23,17,nan
46,23,18,nan
46,23,19,nan
46,23,20,nan
46,23,21,nan
46,23,22,nan
46,23,23,nan
46,23,24,nan
46,23,25,nan
46,23,26,nan
46,23,27,nan
46,23,28,nan
46,23,29,nan
46,23,30,nan
46,23,31,nan
46,23,32,nan
46,23,33,nan
46,23,34,nan
46,23,35,nan
46,23,36,nan
46,23,37,nan
46,23,38,nan
46,23,39,nan
46,23,40,nan
46,23,41,nan
46,23,42,nan
46,23,43,nan
46,23,44,nan
46,23,45,nan
46,23,46,nan
46,23,47,nan
46,23,48,nan
46,23,49,nan
46,23,50,nan
46,23,51,nan
46,23,52,nan
46,23,53,nan
46,23,54,nan
46,23,55,nan
46,23,56,nan
46,23,57,nan
46,23,58,nan
46,23,59,nan
46,23,60,nan
46,23,61,nan
46,23,62,nan
46,23,63,nan
46,23,64,nan
46,23,65,nan
46,23,66,nan
46,23,67,nan
46,23,68,nan
46,23,69,nan
46,23,70,nan
46,23,71,nan
46,23,72,nan
46,23,73,nan
46,23,74,nan
46,23,75,nan
46,23,76,nan
46,23,77,nan
46,23,78,nan
46,23,79,nan
46,23,80,nan
46,23,81,nan
46,23,82,nan
46,23,83,nan
46,23,84,nan
46,23,85,nan
46,23,86,nan
46,23,87,nan
46,23,88,nan
46,23,89,nan
46,23,90,nan
46,23,91,nan
46,23,92,nan
46,23,93,nan
46,23,94,nan
46,23,95,nan
46,23,96,nan
46,23,97,nan
46,23,98,nan
46,23,99,nan
46,24,0,nan
46,24,1,nan
46,24,2,nan
46,24,3,nan
46,24,4,nan
46,24,5,nan
46,24,6,nan
46,24,7,nan
46,24,8,nan
46,24,9,nan
46,24,10,nan
46,24,11,nan
46,24,12,nan
46,24,13,nan
46,24,14,nan
46,24,15,nan
46,24,16,nan
46,24,17,nan
46,24,18,nan
46,24,19,nan
46,24,20,nan
46,24,21,nan
46,24,22,nan
46,24,23,nan
46,24,24,nan
46,24,25,nan
46,24,26,nan
46,24,27,nan
46,24,28,nan
46,24,29,nan
46,24,30,nan
46,24,31,nan
46,24,32,nan
46,24,33,nan
46,24,34,nan
46,24,35,nan
46,24,36,nan
46,24,37,nan
46,24,38,nan
46,24,39,nan
46,24,40,nan
46,24,41,nan
46,24,42,nan
46,24,43,nan
46,24,44,nan
46,24,45,nan
46,24,46,nan
46,24,47,nan
46,24,48,nan
46,24,49,nan
46,24,50,nan
46,24,51,nan
46,24,52,nan
46,24,53,nan
46,24,54,nan
46,24,55,nan
46,24,56,nan
46,24,57,nan
46,24,58,nan
46,24,59,nan
46,24,60,nan
46,24,61,nan
46,24,62,nan
46,24,63,nan
46,24,64,nan
46,24,65,nan
46,24,66,nan
46,24,67,nan
46,24,68,nan
46,24,69,nan
46,24,70,nan
46,24,71,nan
46,24,72,nan
46,24,73,nan
46,24,74,nan
46,24,75,nan
46,24,76,nan
46,24,77,nan
46,24,78,nan
46,24,79,nan
46,24,80,nan
46,24,81,nan
46,24,82,nan
46,24,83,nan
46,24,84,nan
46,24,85,nan
46,24,86,nan
46,24,87,nan
46,24,88,nan
46,24,89,nan
46,24,90,nan
46,24,91,nan
46,24,92,nan
46,24,93,nan
46,24,94,nan
46,24,95,nan
46,24,96,nan
46,24,97,nan
46,24,98,nan
46,24,99,nan
46,25,0,nan
46,25,1,nan
46,25,2,nan
46,25,3,nan
46,25,4,nan
46,25,5,nan
46,25,6,nan
46,25,7,nan
46,25,8,nan
46,25,9,nan
46,25,10,nan
46,25,11,nan
46,25,12,nan
46,25,13,nan
46,25,14,nan
46,25,15,nan
46,25,16,nan
46,25,17,nan
46,25,18,nan
46,25,19,nan
46,25,20,nan
46,25,21,nan
46,25,22,nan
46,25,23,nan
46,25,24,nan
46,25,25,nan
46,25,26,nan
46,25,27,nan
46,25,28,nan
46,25,29,nan
46,25,30,nan
46,25,31,nan
46,25,32,nan
46,25,33,nan
46,25,34,nan
46,25,35,nan
46,25,36,nan
46,25,37,nan
46,25,38,nan
46,25,39,nan
46,25,40,nan
46,25,41,nan
46,25,42,nan
46,25,43,nan
46,25,44,nan
46,25,45,nan
46,25,46,nan
46,25,47,nan
46,25,48,nan
46,25,49,nan
46,25,50,nan
46,25,51,nan
46,25,52,nan
46,25,53,nan
46,25,54,nan
46,25,55,nan
46,25,56,nan
46,25,57,nan
46,25,58,nan
46,25,59,nan
46,25,60,nan
46,25,61,nan
46,25,62,nan
46,25,63,nan
46,25,64,nan
46,25,65,nan
46,25,66,nan
46,25,67,nan
46,25,68,nan
46,25,69,nan
46,25,70,nan
46,25,71,nan
46,25,72,nan
46,25,73,nan
46,25,74,nan
46,25,75,nan
46,25,76,nan
46,25,77,nan
46,25,78,nan
46,25,79,nan
46,25,80,nan
46,25,81,nan
46,25,82,nan
46,25,83,nan
46,25,84,nan
46,25,85,nan
46,25,86,nan
46,25,87,nan
46,25,88,nan
46,25,89,nan
46,25,90,nan
46,25,91,nan
46,25,92,nan
46,25,93,nan
46,25,94,nan
46,25,95,nan
46,25,96,nan
46,25,97,nan
46,25,98,nan
46,25,99,nan
46,26,0,nan
46,26,1,nan
46,26,2,nan
46,26,3,nan
46,26,4,nan
46,26,5,nan
46,26,6,nan
46,26,7,nan
46,26,8,nan
46,26,9,nan
46,26,10,nan
46,26,11,nan
46,26,12,nan
46,26,13,nan
46,26,14,nan
46,26,15,nan
46,26,16,nan
46,26,17,nan
46,26,18,nan
46,26,19,nan
46,26,20,nan
46,26,21,nan
46,26,22,nan
46,26,23,nan
46,26,24,nan
46,26,25,nan
46,26,26,nan
46,26,27,nan
46,26,28,nan
46,26,29,nan
46,26,30,nan
46,26,31,nan
46,26,32,nan
46,26,33,nan
46,26,34,nan
46,26,35,nan
46,26,36,nan
46,26,37,nan
46,26,38,nan
46,26,39,nan
46,26,40,nan
46,26,41,nan
46,26,42,nan
46,26,43,nan
46,26,44,nan
46,26,45,nan
46,26,46,nan
46,26,47,nan
46,26,48,nan
46,26,49,nan
46,26,50,nan
46,26,51,nan
46,26,52,nan
46,26,53,nan
46,26,54,nan
46,26,55,nan
46,26,56,nan
46,26,57,nan
46,26,58,nan
46,26,59,nan
46,26,60,nan
46,26,61,nan
46,26,62,nan
46,26,63,nan
46,26,64,nan
46,26,65,nan
46,26,66,nan
46,26,67,nan
46,26,68,nan
46,26,69,nan
46,26,70,nan
46,26,71,nan
46,26,72,nan
46,26,73,nan
46,26,74,nan
46,26,75,nan
46,26,76,nan
46,26,77,nan
46,26,78,nan
46,26,79,nan
46,26,80,nan
46,26,81,nan
46,26,82,nan
46,26,83,nan
46,26,84,nan
46,26,85,nan
46,26,86,nan
46,26,87,nan
46,26,88,nan
46,26,89,nan
46,26,90,nan
46,26,91,nan
46,26,92,nan
46,26,93,nan
46,26,94,nan
46,26,95,nan
46,26,96,nan
46,26,97,nan
46,26,98,nan
46,26,99,nan
46,27,0,nan
46,27,1,nan
46,27,2,nan
46,27,3,nan
46,27,4,nan
46,27,5,nan
46,27,6,nan
46,27,7,nan
46,27,8,nan
46,27,9,nan
46,27,10,nan
46,27,11,nan
46,27,12,nan
46,27,13,nan
46,27,14,nan
46,27,15,nan
46,27,16,nan
46,27,17,nan
46,27,18,nan
46,27,19,nan
46,27,20,nan
46,27,21,nan
46,27,22,nan
46,27,23,nan
46,27,24,nan
46,27,25,nan
46,27,26,nan
46,27,27,nan
46,27,28,nan
46,27,29,nan
46,27,30,nan
46,27,31,nan
46,27,32,nan
46,27,33,nan
46,27,34,nan
46,27,35,nan
46,27,36,nan
46,27,37,nan
46,27,38,nan
46,27,39,nan
46,27,40,nan
46,27,41,nan
46,27,42,nan
46,27,43,nan
46,27,44,nan
46,27,45,nan
46,27,46,nan
46,27,47,nan
46,27,48,nan
46,27,49,nan
46,27,50,nan
46,27,51,nan
46,27,52,nan
46,27,53,nan
46,27,54,nan
46,27,55,nan
46,27,56,nan
46,27,57,nan
46,27,58,nan
46,27,59,nan
46,27,60,nan
46,27,61,nan
46,27,62,nan
46,27,63,nan
46,27,64,nan
46,27,65,nan
46,27,66,nan
46,27,67,nan
46,27,68,nan
46,27,69,nan
46,27,70,nan
46,27,71,nan
46,27,72,nan
46,27,73,nan
46,27,74,nan
46,27,75,nan
46,27,76,nan
46,27,77,nan
46,27,78,nan
46,27,79,nan
46,27,80,nan
46,27,81,nan
46,27,82,nan
46,27,83,nan
46,27,84,nan
46,27,85,nan
46,27,86,nan
46,27,87,nan
46,27,88,nan
46,27,89,nan
46,27,90,nan
46,27,91,nan
46,27,92,nan
46,27,93,nan
46,27,94,nan
46,27,95,nan
46,27,96,nan
46,27,97,nan
46,27,98,nan
46,27,99,nan
46,28,0,nan
46,28,1,nan
46,28,2,nan
46,28,3,nan
46,28,4,nan
46,28,5,nan
46,28,6,nan
46,28,7,nan
46,28,8,nan
46,28,9,nan
46,28,10,nan
46,28,11,nan
46,28,12,nan
46,28,13,nan
46,28,14,nan
46,28,15,nan
46,28,16,nan
46,28,17,nan
46,28,18,nan
46,28,19,nan
46,28,20,nan
46,28,21,nan
46,28,22,nan
46,28,23,nan
46,28,24,nan
46,28,25,nan
46,28,26,nan
46,28,27,nan
46,28,28,nan
46,28,29,nan
46,28,30,nan
46,28,31,nan
46,28,32,nan
46,28,33,nan
46,28,34,nan
46,28,35,nan
46,28,36,nan
46,28,37,nan
46,28,38,nan
46,28,39,nan
46,28,40,nan
46,28,41,nan
46,28,42,nan
46,28,43,nan
46,28,44,nan
46,28,45,nan
46,28,46,nan
46,28,47,nan
46,28,48,nan
46,28,49,nan
46,28,50,nan
46,28,51,nan
46,28,52,nan
46,28,53,nan
46,28,54,nan
46,28,55,nan
46,28,56,nan
46,28,57,nan
46,28,58,nan
46,28,59,nan
46,28,60,nan
46,28,61,nan
46,28,62,nan
46,28,63,nan
46,28,64,nan
46,28,65,nan
46,28,66,nan
46,28,67,nan
46,28,68,nan
46,28,69,nan
46,28,70,nan
46,28,71,nan
46,28,72,nan
46,28,73,nan
46,28,74,nan
46,28,75,nan
46,28,76,nan
46,28,77,nan
46,28,78,nan
46,28,79,nan
46,28,80,nan
46,28,81,nan
46,28,82,nan
46,28,83,nan
46,28,84,nan
46,28,85,nan
46,28,86,nan
46,28,87,nan
46,28,88,nan
46,28,89,nan
46,28,90,nan
46,28,91,nan
46,28,92,nan
46,28,93,nan
46,28,94,nan
46,28,95,nan
46,28,96,nan
46,28,97,nan
46,28,98,nan
46,28,99,nan
46,29,0,nan
46,29,1,nan
46,29,2,nan
46,29,3,nan
46,29,4,nan
46,29,5,nan
46,29,6,nan
46,29,7,nan
46,29,8,nan
46,29,9,nan
46,29,10,nan
46,29,11,nan
46,29,12,nan
46,29,13,nan
46,29,14,nan
46,29,15,nan
46,29,16,nan
46,29,17,nan
46,29,18,nan
46,29,19,nan
46,29,20,nan
46,29,21,nan
46,29,22,nan
46,29,23,nan
46,29,24,nan
46,29,25,nan
46,29,26,nan
46,29,27,nan
46,29,28,nan
46,29,29,nan
46,29,30,nan
46,29,31,nan
46,29,32,nan
46,29,33,nan
46,29,34,nan
46,29,35,nan
46,29,36,nan
46,29,37,nan
46,29,38,nan
46,29,39,nan
46,29,40,nan
46,29,41,nan
46,29,42,nan
46,29,43,nan
46,29,44,nan
46,29,45,nan
46,29,46,nan
46,29,47,nan
46,29,48,nan
46,29,49,nan
46,29,50,nan
46,29,51,nan
46,29,52,nan
46,29,53,nan
46,29,54,nan
46,29,55,nan
46,29,56,nan
46,29,57,nan
46,29,58,nan
46,29,59,nan
46,29,60,nan
46,29,61,nan
46,29,62,nan
46,29,63,nan
46,29,64,nan
46,29,65,nan
46,29,66,nan
46,29,67,nan
46,29,68,nan
46,29,69,nan
46,29,70,nan
46,29,71,nan
46,29,72,nan
46,29,73,nan
46,29,74,nan
46,29,75,nan
46,29,76,nan
46,29,77,nan
46,29,78,nan
46,29,79,nan
46,29,80,nan
46,29,81,nan
46,29,82,nan
46,29,83,nan
46,29,84,nan
46,29,85,nan
46,29,86,nan
46,29,87,nan
46,29,88,nan
46,29,89,nan
46,29,90,nan
46,29,91,nan
46,29,92,nan
46,29,93,nan
46,29,94,nan
46,29,95,nan
46,29,96,nan
46,29,97,nan
46,29,98,nan
46,29,99,nan
46,30,0,nan
46,30,1,nan
46,30,2,nan
46,30,3,nan
46,30,4,nan
46,30,5,nan
46,30,6,nan
46,30,7,nan
46,30,8,nan
46,30,9,nan
46,30,10,nan
46,30,11,nan
46,30,12,nan
46,30,13,nan
46,30,14,nan
46,30,15,nan
46,30,16,nan
46,30,17,nan
46,30,18,nan
46,30,19,nan
46,30,20,nan
46,30,21,nan
46,30,22,nan
46,30,23,nan
46,30,24,nan
46,30,25,nan
46,30,26,nan
46,30,27,nan
46,30,28,nan
46,30,29,nan
46,30,30,nan
46,30,31,nan
46,30,32,nan
46,30,33,nan
46,30,34,nan
46,30,35,nan
46,30,36,nan
46,30,37,nan
46,30,38,nan
46,30,39,nan
46,30,40,nan
46,30,41,nan
46,30,42,nan
46,30,43,nan
46,30,44,nan
46,30,45,nan
46,30,46,nan
46,30,47,nan
46,30,48,nan
46,30,49,nan
